일자,매장,품번,시리즈,수량,매출,채널,영업사원,거래처
2026-01-06,,WC2122,WC2,3,537000,B2B,영업사원_01,거래처_B
2026-01-06,,WC2129,WC2,1,87000,B2B,영업사원_01,거래처_AR
2026-01-06,,WC2130,WC2,1,256000,B2B,영업사원_09,거래처_P
2026-01-06,,WC2131,WC2,3,486000,B2B,,거래처_Ac
2026-01-06,,WC2133,WC2,20,1940000,B2B,영업사원_03,거래처_T
2026-01-06,,WC2137,WC2,1,81000,B2B,영업사원_03,거래처_Ah
2026-01-06,,WC2137,WC2,1,81000,B2B,영업사원_02,거래처_AV
2026-01-06,,WC2146,WC2,1,97000,B2B,영업사원_08,거래처_F
2026-01-06,,WC2147,WC2,1,225093,B2B,영업사원_02,거래처_E
2026-01-06,,WC2147,WC2,1,240000,B2B,영업사원_05,거래처_AO
2026-01-06,매장_A,BF3106,BF3,1,66886,SSG,,
2026-01-06,매장_B,BF3111,BF3,3,408000,SSG,,
2026-01-06,매장_D,BF3113,BF3,1,72000,SSG,,
2026-01-06,매장_B,CW1504,CW1,2,799224,SSG,,
2026-01-06,매장_H,CW1520,CW1,1,470000,SSG,,
2026-01-06,매장_H,RB1521,RB1,1,295000,SSG,,
2026-01-06,매장_G,RB1524,RB1,3,741000,SSG,,
2026-01-06,매장_J,WC2106,WC2,1,276000,SSG,,
2026-01-06,매장_F,WC2146,WC2,1,97000,SSG,,
2026-01-06,매장_I,WC2148,WC2,2,476000,SSG,,
2026-01-06,매장_H,WC2149-N,WC2,2,426000,SSG,,
2026-01-06,매장_H,CW1505,CW1,1,262863,공식몰,,
2026-01-06,매장_H,CW1506,CW1,1,601829,공식몰,,
2026-01-06,매장_G,CW1510,CW1,1,745000,공식몰,,
2026-01-06,매장_I,CW1514,CW1,1,781000,공식몰,,
2026-01-06,매장_F,RB1511,RB1,3,1053000,공식몰,,
2026-01-06,매장_A,RB1521,RB1,1,295000,공식몰,,
2026-01-06,매장_I,RB1527,RB1,1,671000,공식몰,,
2026-01-06,매장_E,RB1527,RB1,1,671000,공식몰,,
2026-01-06,매장_I,WC2108,WC2,10,2390000,공식몰,,
2026-01-06,매장_C,WC2110,WC2,1,107000,공식몰,,
2026-01-06,매장_G,WC2112,WC2,1,153000,공식몰,,
2026-01-06,매장_E,WC2119,WC2,1,221000,공식몰,,
2026-01-06,매장_F,WC2122,WC2,2,358000,공식몰,,
2026-01-06,매장_G,WC2122,WC2,3,537000,공식몰,,
2026-01-06,매장_I,WC2129,WC2,1,87000,공식몰,,
2026-01-06,매장_J,WC2134,WC2,1,205000,공식몰,,
2026-01-06,매장_E,WC2145,WC2,1,269000,공식몰,,
2026-01-06,매장_C,BF3108,BF3,1,164000,네이버,,
2026-01-06,매장_A,BF3110,BF3,1,79000,네이버,,
2026-01-06,매장_H,BF3125,BF3,1,71000,네이버,,
2026-01-06,매장_E,CW1520,CW1,3,1410000,네이버,,
2026-01-06,매장_D,CW1526,CW1,1,792000,네이버,,
2026-01-06,매장_J,RB1512,RB1,1,622000,네이버,,
2026-01-06,매장_C,RB1534,RB1,1,358000,네이버,,
2026-01-06,매장_F,WC2129,WC2,1,80250,네이버,,
2026-01-06,매장_C,WC2144,WC2,3,798024,네이버,,
2026-01-06,매장_I,WC2147,WC2,3,720000,네이버,,
2026-01-06,매장_C,WC2149-N,WC2,1,213000,네이버,,
2026-01-06,매장_H,BF3107,BF3,1,159000,쿠팡,,
2026-01-06,매장_F,BF3121,BF3,2,326000,쿠팡,,
2026-01-06,매장_F,CW1504,CW1,1,446000,쿠팡,,
2026-01-06,매장_D,CW1530,CW1,10,5750000,쿠팡,,
2026-01-06,매장_E,RB1503,RB1,2,992000,쿠팡,,
2026-01-06,매장_C,RB1509,RB1,2,598000,쿠팡,,
2026-01-06,매장_C,RB1516,RB1,1,428000,쿠팡,,
2026-01-06,매장_E,RB1520,RB1,1,391000,쿠팡,,
2026-01-06,매장_F,WC2101,WC2,2,388000,쿠팡,,
2026-01-06,매장_A,WC2103,WC2,1,89572,쿠팡,,
2026-01-06,매장_A,WC2105,WC2,5,438380,쿠팡,,
2026-01-06,매장_G,WC2110,WC2,3,321000,쿠팡,,
2026-01-06,매장_F,WC2114-N,WC2,1,181000,쿠팡,,
2026-01-06,매장_G,WC2116,WC2,1,237000,쿠팡,,
2026-01-06,매장_A,WC2138,WC2,1,158000,쿠팡,,
2026-01-06,매장_J,WC2146,WC2,1,97000,쿠팡,,
2026-01-07,,BF3101,BF3,2,308000,B2B,영업사원_05,거래처_AE
2026-01-07,,BF3107,BF3,1,159000,B2B,영업사원_03,거래처_Ag
2026-01-07,,BF3112,BF3,3,397176,B2B,영업사원_05,거래처_AF
2026-01-07,,BF3113,BF3,1,72000,B2B,영업사원_08,거래처_A`
2026-01-07,,BF3116,BF3,1,45000,B2B,영업사원_04,거래처_AS
2026-01-07,,BF3119,BF3,1,179000,B2B,영업사원_03,거래처_Aq
2026-01-07,,BF3123,BF3,1,118000,B2B,영업사원_06,거래처_U
2026-01-07,,BF3130,BF3,1,152000,B2B,영업사원_02,거래처_U
2026-01-07,,CW1502,CW1,1,472000,B2B,영업사원_07,거래처_Ae
2026-01-07,,CW1503,CW1,2,1210000,B2B,영업사원_06,거래처_AA
2026-01-07,,CW1505,CW1,1,303000,B2B,영업사원_10,거래처_Az
2026-01-07,,CW1506,CW1,1,573614,B2B,영업사원_04,거래처_E
2026-01-07,,CW1506,CW1,2,1188418,B2B,영업사원_10,거래처_Z
2026-01-07,,CW1508,CW1,5,2345000,B2B,영업사원_09,거래처_A`
2026-01-07,,CW1514,CW1,1,781000,B2B,영업사원_08,거래처_AC
2026-01-07,,CW1516,CW1,2,764756,B2B,영업사원_03,거래처_Ac
2026-01-07,,CW1517,CW1,3,1872000,B2B,영업사원_02,거래처_K
2026-01-07,,CW1523,CW1,2,636000,B2B,영업사원_01,거래처_AQ
2026-01-07,,CW1524,CW1,3,2547000,B2B,영업사원_05,거래처_Aa
2026-01-07,,CW1524,CW1,2,1486872,B2B,영업사원_01,거래처_W
2026-01-07,,CW1528,CW1,5,2185000,B2B,영업사원_02,거래처_AV
2026-01-07,,CW1529,CW1,1,710665,B2B,영업사원_07,거래처_M
2026-01-07,,CW1530,CW1,10,5750000,B2B,영업사원_07,거래처_F
2026-01-07,,CW1530,CW1,1,575000,B2B,영업사원_05,거래처_O
2026-01-07,,RB1502,RB1,2,1270000,B2B,영업사원_06,거래처_Z
2026-01-07,,RB1503,RB1,10,4960000,B2B,영업사원_07,거래처_A\
2026-01-07,,RB1506,RB1,1,643000,B2B,영업사원_01,거래처_Aq
2026-01-07,,RB1511,RB1,1,351000,B2B,,거래처_A~
2026-01-07,,RB1516,RB1,2,856000,B2B,영업사원_07,거래처_W
2026-01-07,,RB1522,RB1,1,661000,B2B,영업사원_09,거래처_Ax
2026-01-07,,RB1522,RB1,3,1983000,B2B,영업사원_07,거래처_AF
2026-01-07,,RB1536,RB1,1,344000,B2B,영업사원_09,거래처_X
2026-01-07,,RB1536,RB1,1,344000,B2B,,거래처_M
2026-01-07,,RB1536,RB1,1,344000,B2B,영업사원_09,거래처_Y
2026-01-07,,RB1536,RB1,20,6880000,B2B,영업사원_01,거래처_H
2026-01-07,,WC2101,WC2,1,194000,B2B,영업사원_10,거래처_Ai
2026-01-07,,WC2104,WC2,1,288000,B2B,영업사원_03,거래처_AZ
2026-01-07,,WC2110,WC2,1,107000,B2B,영업사원_10,거래처_A_
2026-01-07,,WC2114-N,WC2,20,3620000,B2B,영업사원_02,거래처_Ai
2026-01-07,,WC2116,WC2,3,711000,B2B,영업사원_04,거래처_Ar
2026-01-07,,WC2117,WC2,2,616000,B2B,영업사원_01,거래처_Av
2026-01-07,,WC2118,WC2,1,218000,B2B,영업사원_01,거래처_AC
2026-01-07,,WC2122,WC2,1,179000,B2B,영업사원_03,거래처_A|
2026-01-07,,WC2125,WC2,1,96000,B2B,영업사원_08,거래처_AY
2026-01-07,,WC2133,WC2,2,194000,B2B,영업사원_06,거래처_L
2026-01-07,,WC2133,WC2,2,194000,B2B,영업사원_01,거래처_Al
2026-01-07,,WC2136,WC2,1,235000,B2B,영업사원_02,거래처_G
2026-01-07,,WC2137,WC2,1,81000,B2B,영업사원_02,거래처_A~
2026-01-07,,WC2139,WC2,1,182000,B2B,영업사원_06,거래처_Am
2026-01-07,,WC2145,WC2,1,269000,B2B,영업사원_03,거래처_AW
2026-01-07,,WC2147,WC2,1,240000,B2B,영업사원_04,거래처_A
2026-01-07,,WC2149-N,WC2,1,203050,B2B,영업사원_09,거래처_E
2026-01-07,,WC2150,WC2,1,163000,B2B,영업사원_03,거래처_V
2026-01-07,매장_C,BF3104,BF3,2,252000,SSG,,
2026-01-07,매장_J,CW1504,CW1,20,8920000,SSG,,
2026-01-07,매장_F,CW1514,CW1,1,781000,SSG,,
2026-01-07,매장_F,RB1501,RB1,1,368000,SSG,,
2026-01-07,매장_G,RB1521,RB1,1,295000,SSG,,
2026-01-07,매장_C,WC2106,WC2,1,276000,SSG,,
2026-01-07,매장_E,WC2107-N,WC2,20,5880000,SSG,,
2026-01-07,매장_I,WC2137,WC2,3,243000,SSG,,
2026-01-07,매장_H,BF3106,BF3,5,390000,공식몰,,
2026-01-07,매장_H,BF3107,BF3,1,159000,공식몰,,
2026-01-07,매장_E,BF3124,BF3,1,99000,공식몰,,
2026-01-07,매장_I,BF3125,BF3,3,199248,공식몰,,
2026-01-07,매장_E,CW1504,CW1,1,446000,공식몰,,
2026-01-07,매장_E,RB1514,RB1,2,1028000,공식몰,,
2026-01-07,매장_G,RB1519,RB1,2,872000,공식몰,,
2026-01-07,매장_F,WC2103,WC2,1,95000,공식몰,,
2026-01-07,매장_H,WC2125,WC2,3,288000,공식몰,,
2026-01-07,매장_B,WC2126,WC2,2,386000,공식몰,,
2026-01-07,매장_G,BF3105,BF3,1,169642,네이버,,
2026-01-07,매장_G,BF3105,BF3,1,177000,네이버,,
2026-01-07,매장_J,BF3108,BF3,5,820000,네이버,,
2026-01-07,매장_D,BF3117,BF3,1,67000,네이버,,
2026-01-07,매장_J,CW1501,CW1,5,4065000,네이버,,
2026-01-07,매장_H,CW1524,CW1,2,1698000,네이버,,
2026-01-07,매장_H,RB1501,RB1,1,368000,네이버,,
2026-01-07,매장_A,RB1518,RB1,3,2013000,네이버,,
2026-01-07,매장_J,RB1539,RB1,1,673000,네이버,,
2026-01-07,매장_H,WC2113,WC2,1,151000,네이버,,
2026-01-07,매장_G,WC2116,WC2,1,211501,네이버,,
2026-01-07,매장_B,WC2138,WC2,5,790000,네이버,,
2026-01-07,매장_B,WC2140,WC2,1,302000,네이버,,
2026-01-07,매장_J,WC2142-N,WC2,1,290000,네이버,,
2026-01-07,매장_A,WC2145,WC2,1,269000,네이버,,
2026-01-07,매장_D,BF3111,BF3,1,136000,쿠팡,,
2026-01-07,매장_B,RB1507,RB1,2,770000,쿠팡,,
2026-01-07,매장_B,RB1520,RB1,1,391000,쿠팡,,
2026-01-07,매장_I,WC2112,WC2,1,132614,쿠팡,,
2026-01-07,매장_C,WC2130,WC2,1,256000,쿠팡,,
2026-01-08,,BF3101,BF3,1,154000,B2B,영업사원_04,거래처_A
2026-01-08,,BF3105,BF3,1,177000,B2B,영업사원_10,거래처_A\
2026-01-08,,BF3107,BF3,1,149323,B2B,영업사원_01,거래처_E
2026-01-08,,BF3107,BF3,2,318000,B2B,,거래처_L
2026-01-08,,BF3108,BF3,1,164000,B2B,영업사원_03,거래처_Y
2026-01-08,,BF3112,BF3,5,730850,B2B,영업사원_07,거래처_AZ
2026-01-08,,BF3121,BF3,2,326000,B2B,영업사원_05,거래처_B
2026-01-08,,BF3123,BF3,1,118000,B2B,,거래처_AZ
2026-01-08,,BF3124,BF3,3,297000,B2B,영업사원_09,거래처_Ab
2026-01-08,,CW1501,CW1,1,778565,B2B,영업사원_02,거래처_Ax
2026-01-08,,CW1509,CW1,20,16240000,B2B,영업사원_10,거래처_F
2026-01-08,,CW1511,CW1,1,583000,B2B,영업사원_02,거래처_AR
2026-01-08,,CW1512,CW1,1,834000,B2B,영업사원_10,거래처_L
2026-01-08,,CW1512,CW1,2,1668000,B2B,영업사원_07,거래처_AI
2026-01-08,,CW1512,CW1,1,834000,B2B,영업사원_02,거래처_X
2026-01-08,,CW1516,CW1,1,415000,B2B,영업사원_02,거래처_A_
2026-01-08,,CW1518,CW1,2,834000,B2B,영업사원_06,거래처_K
2026-01-08,,CW1519,CW1,1,754000,B2B,영업사원_09,거래처_Az
2026-01-08,,CW1521,CW1,2,871160,B2B,,거래처_Aw
2026-01-08,,CW1521,CW1,1,457000,B2B,영업사원_09,거래처_E
2026-01-08,,CW1522,CW1,1,720000,B2B,영업사원_06,거래처_L
2026-01-08,,CW1526,CW1,1,792000,B2B,영업사원_02,거래처_L
2026-01-08,,CW1527,CW1,1,398000,B2B,영업사원_08,거래처_I
2026-01-08,,CW1528,CW1,1,437000,B2B,영업사원_08,거래처_I
2026-01-08,,RB1504,RB1,1,382694,B2B,영업사원_10,거래처_Ai
2026-01-08,,RB1509,RB1,1,299000,B2B,영업사원_08,거래처_As
2026-01-08,,RB1511,RB1,1,351000,B2B,영업사원_09,거래처_A`
2026-01-08,,RB1511,RB1,1,351000,B2B,영업사원_10,거래처_AQ
2026-01-08,,RB1518,RB1,2,1342000,B2B,영업사원_09,거래처_Al
2026-01-08,,RB1525,RB1,2,654000,B2B,영업사원_02,거래처_Y
2026-01-08,,RB1530,RB1,1,334000,B2B,영업사원_02,거래처_AC
2026-01-08,,RB1534,RB1,1,358000,B2B,영업사원_04,거래처_Au
2026-01-08,,RB1538,RB1,1,583000,B2B,,거래처_AD
2026-01-08,,RB1540,RB1,2,730000,B2B,영업사원_07,거래처_G
2026-01-08,,WC2101,WC2,1,182100,B2B,영업사원_02,거래처_B
2026-01-08,,WC2109,WC2,3,843000,B2B,영업사원_05,거래처_AK
2026-01-08,,WC2111,WC2,1,204000,B2B,영업사원_01,거래처_AF
2026-01-08,,WC2113,WC2,1,151000,B2B,영업사원_05,거래처_A_
2026-01-08,,WC2116,WC2,1,237000,B2B,영업사원_07,거래처_P
2026-01-08,,WC2117,WC2,1,308000,B2B,영업사원_03,거래처_Aj
2026-01-08,,WC2117,WC2,1,284079,B2B,영업사원_02,거래처_Ao
2026-01-08,,WC2121-N,WC2,1,249000,B2B,영업사원_02,거래처_P
2026-01-08,,WC2128-N,WC2,2,512000,B2B,영업사원_08,거래처_Ar
2026-01-08,,WC2128-N,WC2,1,244734,B2B,영업사원_07,거래처_AW
2026-01-08,,WC2134,WC2,5,1025000,B2B,영업사원_02,거래처_J
2026-01-08,,WC2142-N,WC2,5,1450000,B2B,영업사원_10,거래처_K
2026-01-08,,WC2144,WC2,1,293000,B2B,영업사원_10,거래처_At
2026-01-08,,WC2145,WC2,3,807000,B2B,영업사원_02,거래처_K
2026-01-08,,WC2146,WC2,2,194000,B2B,,거래처_AK
2026-01-08,매장_C,BF3112,BF3,1,151000,SSG,,
2026-01-08,매장_H,CW1517,CW1,2,1248000,SSG,,
2026-01-08,매장_G,RB1517,RB1,5,2705000,SSG,,
2026-01-08,매장_H,RB1521,RB1,1,295000,SSG,,
2026-01-08,매장_A,RB1528,RB1,1,331086,SSG,,
2026-01-08,매장_G,RB1532,RB1,2,435270,SSG,,
2026-01-08,매장_F,WC2114-N,WC2,2,362000,SSG,,
2026-01-08,매장_B,WC2147,WC2,3,661014,SSG,,
2026-01-08,매장_H,BF3116,BF3,2,83742,공식몰,,
2026-01-08,매장_D,BF3118,BF3,1,106000,공식몰,,
2026-01-08,매장_H,BF3119,BF3,5,766145,공식몰,,
2026-01-08,매장_G,BF3126,BF3,1,78000,공식몰,,
2026-01-08,매장_E,BF3128,BF3,5,505000,공식몰,,
2026-01-08,매장_E,CW1505,CW1,1,272494,공식몰,,
2026-01-08,매장_I,CW1517,CW1,1,624000,공식몰,,
2026-01-08,매장_F,CW1523,CW1,1,318000,공식몰,,
2026-01-08,매장_C,RB1506,RB1,1,643000,공식몰,,
2026-01-08,매장_A,RB1517,RB1,1,541000,공식몰,,
2026-01-08,매장_E,RB1540,RB1,1,365000,공식몰,,
2026-01-08,매장_J,WC2111,WC2,1,204000,공식몰,,
2026-01-08,매장_G,WC2113,WC2,5,755000,공식몰,,
2026-01-08,매장_J,WC2113,WC2,5,755000,공식몰,,
2026-01-08,매장_B,WC2117,WC2,1,308000,공식몰,,
2026-01-08,매장_E,WC2132,WC2,1,187000,공식몰,,
2026-01-08,매장_I,WC2141,WC2,1,235000,공식몰,,
2026-01-08,매장_D,WC2145,WC2,1,269000,공식몰,,
2026-01-08,매장_B,WC2146,WC2,1,97000,공식몰,,
2026-01-08,매장_J,BF3108,BF3,1,164000,네이버,,
2026-01-08,매장_I,BF3109,BF3,3,429000,네이버,,
2026-01-08,매장_A,CW1504,CW1,2,892000,네이버,,
2026-01-08,매장_A,CW1505,CW1,2,606000,네이버,,
2026-01-08,매장_A,CW1513,CW1,1,681000,네이버,,
2026-01-08,매장_J,CW1515,CW1,1,702713,네이버,,
2026-01-08,매장_E,RB1508,RB1,1,369000,네이버,,
2026-01-08,매장_I,RB1508,RB1,1,369000,네이버,,
2026-01-08,매장_H,RB1529,RB1,2,514000,네이버,,
2026-01-08,매장_B,RB1531,RB1,3,1467000,네이버,,
2026-01-08,매장_D,RB1536,RB1,1,344000,네이버,,
2026-01-08,매장_E,WC2107-N,WC2,1,294000,네이버,,
2026-01-08,매장_F,WC2113,WC2,20,2702960,네이버,,
2026-01-08,매장_F,WC2132,WC2,5,935000,네이버,,
2026-01-08,매장_F,WC2144,WC2,1,293000,네이버,,
2026-01-08,매장_C,WC2145,WC2,3,807000,네이버,,
2026-01-08,매장_H,WC2147,WC2,2,480000,네이버,,
2026-01-08,매장_B,BF3102,BF3,2,274000,쿠팡,,
2026-01-08,매장_F,BF3115,BF3,2,105790,쿠팡,,
2026-01-08,매장_D,BF3122,BF3,1,81000,쿠팡,,
2026-01-08,매장_F,BF3122,BF3,1,81000,쿠팡,,
2026-01-08,매장_B,CW1511,CW1,1,583000,쿠팡,,
2026-01-08,매장_G,CW1513,CW1,3,2043000,쿠팡,,
2026-01-08,매장_H,RB1535,RB1,2,662000,쿠팡,,
2026-01-08,매장_I,WC2145,WC2,1,269000,쿠팡,,
2026-01-08,매장_D,WC2150,WC2,1,163000,쿠팡,,
2026-01-09,,BF3103,BF3,1,92000,B2B,영업사원_08,거래처_M
2026-01-09,,BF3111,BF3,1,136000,B2B,영업사원_06,거래처_Af
2026-01-09,,BF3113,BF3,1,72000,B2B,영업사원_10,거래처_Ax
2026-01-09,,BF3114,BF3,1,111000,B2B,영업사원_09,거래처_Am
2026-01-09,,BF3116,BF3,1,45000,B2B,영업사원_02,거래처_AA
2026-01-09,,BF3118,BF3,1,106000,B2B,영업사원_05,거래처_K
2026-01-09,,BF3118,BF3,1,106000,B2B,영업사원_08,거래처_Ad
2026-01-09,,BF3126,BF3,2,156000,B2B,영업사원_05,거래처_Ah
2026-01-09,,BF3130,BF3,1,152000,B2B,영업사원_09,거래처_I
2026-01-09,,CW1502,CW1,1,472000,B2B,영업사원_10,거래처_A{
2026-01-09,,CW1508,CW1,2,938000,B2B,,거래처_F
2026-01-09,,CW1509,CW1,10,8120000,B2B,영업사원_05,거래처_F
2026-01-09,,CW1511,CW1,1,583000,B2B,영업사원_06,거래처_Ay
2026-01-09,,CW1518,CW1,1,417000,B2B,영업사원_05,거래처_Ah
2026-01-09,,CW1523,CW1,1,318000,B2B,영업사원_08,거래처_M
2026-01-09,,CW1524,CW1,1,849000,B2B,영업사원_06,거래처_Af
2026-01-09,,CW1526,CW1,1,792000,B2B,영업사원_01,거래처_Aa
2026-01-09,,CW1528,CW1,1,437000,B2B,영업사원_06,거래처_K
2026-01-09,,CW1528,CW1,2,874000,B2B,영업사원_04,거래처_AB
2026-01-09,,RB1501,RB1,1,368000,B2B,영업사원_02,거래처_AC
2026-01-09,,RB1502,RB1,3,1639443,B2B,영업사원_08,거래처_An
2026-01-09,,RB1502,RB1,1,635000,B2B,,거래처_M
2026-01-09,,RB1503,RB1,1,496000,B2B,영업사원_09,거래처_AH
2026-01-09,,RB1505,RB1,2,894000,B2B,영업사원_10,거래처_Ao
2026-01-09,,RB1505,RB1,1,447000,B2B,영업사원_10,거래처_P
2026-01-09,,RB1507,RB1,2,657976,B2B,영업사원_06,거래처_A_
2026-01-09,,RB1516,RB1,2,856000,B2B,영업사원_03,거래처_K
2026-01-09,,RB1518,RB1,1,671000,B2B,영업사원_08,거래처_AQ
2026-01-09,,RB1519,RB1,1,436000,B2B,영업사원_06,거래처_Ab
2026-01-09,,RB1525,RB1,1,327000,B2B,영업사원_03,거래처_A
2026-01-09,,RB1526,RB1,1,485000,B2B,영업사원_06,거래처_R
2026-01-09,,RB1526,RB1,3,1455000,B2B,영업사원_03,거래처_A~
2026-01-09,,RB1531,RB1,2,920740,B2B,영업사원_04,거래처_W
2026-01-09,,RB1532,RB1,1,248000,B2B,영업사원_10,거래처_Al
2026-01-09,,RB1535,RB1,5,1655000,B2B,영업사원_02,거래처_AZ
2026-01-09,,RB1539,RB1,1,645322,B2B,영업사원_03,거래처_AI
2026-01-09,,RB1539,RB1,2,1346000,B2B,영업사원_07,거래처_Aq
2026-01-09,,RB1539,RB1,1,673000,B2B,영업사원_05,거래처_AH
2026-01-09,,RB1540,RB1,1,365000,B2B,영업사원_07,거래처_AE
2026-01-09,,RB1540,RB1,2,637876,B2B,,거래처_N
2026-01-09,,WC2103,WC2,5,475000,B2B,영업사원_05,거래처_Z
2026-01-09,,WC2104,WC2,1,288000,B2B,영업사원_10,거래처_V
2026-01-09,,WC2105,WC2,2,188000,B2B,영업사원_02,거래처_As
2026-01-09,,WC2106,WC2,3,828000,B2B,영업사원_09,거래처_E
2026-01-09,,WC2108,WC2,1,239000,B2B,영업사원_06,거래처_A}
2026-01-09,,WC2111,WC2,2,408000,B2B,영업사원_09,거래처_F
2026-01-09,,WC2112,WC2,3,424182,B2B,영업사원_10,거래처_Aq
2026-01-09,,WC2113,WC2,1,151000,B2B,영업사원_02,거래처_D
2026-01-09,,WC2113,WC2,1,151000,B2B,영업사원_04,거래처_A~
2026-01-09,,WC2116,WC2,1,203589,B2B,영업사원_09,거래처_Av
2026-01-09,,WC2119,WC2,1,221000,B2B,영업사원_06,거래처_AC
2026-01-09,,WC2120,WC2,2,562000,B2B,,거래처_AS
2026-01-09,,WC2123,WC2,1,125000,B2B,영업사원_09,거래처_X
2026-01-09,,WC2128-N,WC2,5,1280000,B2B,영업사원_07,거래처_I
2026-01-09,,WC2131,WC2,2,324000,B2B,영업사원_04,거래처_T
2026-01-09,,WC2134,WC2,1,205000,B2B,영업사원_09,거래처_AT
2026-01-09,,WC2134,WC2,1,179019,B2B,영업사원_03,거래처_A~
2026-01-09,,WC2135-N,WC2,1,300000,B2B,영업사원_07,거래처_N
2026-01-09,,WC2140,WC2,1,302000,B2B,영업사원_01,거래처_A
2026-01-09,,WC2142-N,WC2,3,870000,B2B,영업사원_06,거래처_AI
2026-01-09,,WC2147,WC2,1,211061,B2B,영업사원_01,거래처_Y
2026-01-09,,WC2149-N,WC2,1,198786,B2B,,거래처_F
2026-01-09,매장_H,BF3114,BF3,1,111000,SSG,,
2026-01-09,매장_I,BF3118,BF3,1,106000,SSG,,
2026-01-09,매장_H,CW1508,CW1,3,1407000,SSG,,
2026-01-09,매장_J,RB1513,RB1,1,340000,SSG,,
2026-01-09,매장_B,RB1528,RB1,1,342000,SSG,,
2026-01-09,매장_E,RB1538,RB1,1,583000,SSG,,
2026-01-09,매장_A,WC2107-N,WC2,5,1470000,SSG,,
2026-01-09,매장_H,WC2128-N,WC2,1,256000,SSG,,
2026-01-09,매장_F,WC2143,WC2,1,208000,SSG,,
2026-01-09,매장_A,WC2144,WC2,2,586000,SSG,,
2026-01-09,매장_I,BF3124,BF3,1,99000,공식몰,,
2026-01-09,매장_G,BF3128,BF3,10,973330,공식몰,,
2026-01-09,매장_D,CW1506,CW1,2,1258000,공식몰,,
2026-01-09,매장_A,CW1514,CW1,3,2343000,공식몰,,
2026-01-09,매장_H,CW1523,CW1,1,318000,공식몰,,
2026-01-09,매장_C,CW1525,CW1,3,2544000,공식몰,,
2026-01-09,매장_C,CW1527,CW1,2,796000,공식몰,,
2026-01-09,매장_A,WC2104,WC2,1,288000,공식몰,,
2026-01-09,매장_A,WC2112,WC2,2,306000,공식몰,,
2026-01-09,매장_E,WC2130,WC2,1,256000,공식몰,,
2026-01-09,매장_A,WC2147,WC2,1,224194,공식몰,,
2026-01-09,매장_C,BF3128,BF3,3,286194,네이버,,
2026-01-09,매장_B,CW1501,CW1,1,813000,네이버,,
2026-01-09,매장_J,CW1501,CW1,1,782999,네이버,,
2026-01-09,매장_A,CW1517,CW1,1,624000,네이버,,
2026-01-09,매장_B,CW1524,CW1,1,849000,네이버,,
2026-01-09,매장_F,RB1501,RB1,1,368000,네이버,,
2026-01-09,매장_B,RB1528,RB1,3,1026000,네이버,,
2026-01-09,매장_J,RB1534,RB1,1,358000,네이버,,
2026-01-09,매장_J,WC2114-N,WC2,1,181000,네이버,,
2026-01-09,매장_B,WC2146,WC2,2,194000,네이버,,
2026-01-09,매장_I,BF3123,BF3,1,118000,쿠팡,,
2026-01-09,매장_I,BF3127,BF3,2,210000,쿠팡,,
2026-01-09,매장_A,BF3130,BF3,2,304000,쿠팡,,
2026-01-09,매장_A,CW1516,CW1,1,415000,쿠팡,,
2026-01-09,매장_C,CW1517,CW1,2,1248000,쿠팡,,
2026-01-09,매장_E,RB1521,RB1,1,295000,쿠팡,,
2026-01-09,매장_I,RB1527,RB1,3,2013000,쿠팡,,
2026-01-09,매장_F,RB1535,RB1,5,1433550,쿠팡,,
2026-01-09,매장_E,WC2107-N,WC2,1,294000,쿠팡,,
2026-01-09,매장_C,WC2109,WC2,1,281000,쿠팡,,
2026-01-09,매장_J,WC2119,WC2,1,210983,쿠팡,,
2026-01-09,매장_I,WC2120,WC2,3,843000,쿠팡,,
2026-01-09,매장_B,WC2120,WC2,1,281000,쿠팡,,
2026-01-09,매장_H,WC2121-N,WC2,1,249000,쿠팡,,
2026-01-09,매장_B,WC2133,WC2,3,291000,쿠팡,,
2026-01-09,매장_H,WC2141,WC2,2,470000,쿠팡,,
2026-01-10,,BF3101,BF3,2,308000,B2B,영업사원_08,거래처_A
2026-01-10,,BF3107,BF3,5,795000,B2B,영업사원_01,거래처_B
2026-01-10,,BF3110,BF3,1,79000,B2B,영업사원_09,거래처_AW
2026-01-10,,BF3119,BF3,1,179000,B2B,영업사원_04,거래처_X
2026-01-10,,CW1530,CW1,2,1150000,B2B,영업사원_06,거래처_E
2026-01-10,,RB1508,RB1,1,369000,B2B,영업사원_06,거래처_AF
2026-01-10,,RB1516,RB1,1,428000,B2B,영업사원_02,거래처_Av
2026-01-10,,RB1522,RB1,1,661000,B2B,영업사원_02,거래처_Ag
2026-01-10,,RB1528,RB1,1,342000,B2B,영업사원_02,거래처_E
2026-01-10,,RB1534,RB1,1,358000,B2B,영업사원_03,거래처_AN
2026-01-10,,RB1536,RB1,2,688000,B2B,영업사원_07,거래처_A
2026-01-10,,RB1536,RB1,10,3440000,B2B,영업사원_10,거래처_J
2026-01-10,,RB1538,RB1,1,583000,B2B,영업사원_02,거래처_Ah
2026-01-10,,WC2104,WC2,1,288000,B2B,영업사원_02,거래처_R
2026-01-10,,WC2104,WC2,1,288000,B2B,영업사원_04,거래처_AD
2026-01-10,,WC2110,WC2,1,100716,B2B,영업사원_01,거래처_A\
2026-01-10,,WC2123,WC2,1,125000,B2B,영업사원_02,거래처_M
